game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
af548c0efeb078d9,0413ae4a,Cauldron Filler (Assessment),1,1,0.5,2
6e4922960e5aced4,04240fb1,Cauldron Filler (Assessment),1,0,1.0,3
30ab8c040ed3b8b4,0429e1ff,Cauldron Filler (Assessment),1,0,1.0,3
8dd1be952f7e7a92,0429e1ff,Cauldron Filler (Assessment),1,1,0.5,2
9ccc5c27b80aac3d,0429e1ff,Cauldron Filler (Assessment),0,3,0.0,0
a46325f18faf28fb,0429e1ff,Cauldron Filler (Assessment),1,0,1.0,3
eca919607e8af3b8,0429e1ff,Cauldron Filler (Assessment),1,1,0.5,2
3008e57668412590,043e7f32,Cauldron Filler (Assessment),1,0,1.0,3
609b74fdee9c8951,043e7f32,Cauldron Filler (Assessment),1,0,1.0,3
76ae7c19546b1766,043e7f32,Cauldron Filler (Assessment),1,0,1.0,3
9b6f9d8888290646,043e7f32,Cauldron Filler (Assessment),1,0,1.0,3
b4d065470d42d4c5,04616599,Cauldron Filler (Assessment),1,0,1.0,3
c6133342cee562bf,04616599,Cauldron Filler (Assessment),1,0,1.0,3
c9441db129567ace,046234c2,Cauldron Filler (Assessment),1,3,0.25,1
f846e136a99c6e9b,046234c2,Cauldron Filler (Assessment),0,3,0.0,0
0636437b11beb632,0478b042,Cauldron Filler (Assessment),1,0,1.0,3
ad28fddba7827515,0478b042,Cauldron Filler (Assessment),1,0,1.0,3
bc7e81bf2cbfe611,0478b042,Cauldron Filler (Assessment),1,0,1.0,3
d412923bb37be292,04a57775,Cauldron Filler (Assessment),1,0,1.0,3
366fdc503b791128,04c612fd,Cauldron Filler (Assessment),1,0,1.0,3
e4b01aa294e0e970,04c612fd,Cauldron Filler (Assessment),1,0,1.0,3
a37e86e6faf80ea5,04de2aae,Cauldron Filler (Assessment),1,0,1.0,3
6bb348c5083533df,04e2712b,Cauldron Filler (Assessment),1,1,0.5,2
12cca227c2f69eb4,04f2cf8f,Cauldron Filler (Assessment),1,3,0.25,1
d3f8f3306b2efa7d,04f2cf8f,Cauldron Filler (Assessment),1,0,1.0,3
162773a24a88bdbd,04fa906f,Cauldron Filler (Assessment),1,0,1.0,3
4f3489fc0088fc35,05047409,Cauldron Filler (Assessment),1,0,1.0,3
622ceb266405fa84,05047409,Cauldron Filler (Assessment),1,1,0.5,2
c87af6a7957718d8,050f6d04,Cauldron Filler (Assessment),1,0,1.0,3
2e1535f74b90fe2e,05118f81,Cauldron Filler (Assessment),1,0,1.0,3
4e4776cee0e43796,05118f81,Cauldron Filler (Assessment),1,0,1.0,3
6328ddfe40caaf03,05118f81,Cauldron Filler (Assessment),1,0,1.0,3
28b7865a98fc11d1,051794c4,Cauldron Filler (Assessment),1,1,0.5,2
426becb58c35ab63,051794c4,Cauldron Filler (Assessment),1,0,1.0,3
77a13de9f1c04861,051794c4,Cauldron Filler (Assessment),0,2,0.0,0
9252d307c84a5970,051794c4,Cauldron Filler (Assessment),1,1,0.5,2
9c052077756b7b4c,051794c4,Cauldron Filler (Assessment),1,0,1.0,3
e5492dbecf22fff8,051794c4,Cauldron Filler (Assessment),1,0,1.0,3
a8e1f37c5116c72c,051bc5a5,Cauldron Filler (Assessment),0,7,0.0,0
38a77a33fed82663,05239f3f,Cauldron Filler (Assessment),1,0,1.0,3
75413ccb5ce0ddf2,05309abe,Cauldron Filler (Assessment),1,0,1.0,3
ca91be421a60f8d0,05309abe,Cauldron Filler (Assessment),1,0,1.0,3
fd407d00876d0b5f,053e6353,Cauldron Filler (Assessment),0,1,0.0,0
1700cb672b456255,0583693e,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
4efdada89ca0374d,0583693e,Cauldron Filler (Assessment),1,0,1.0,3
a7d3b2e7922f7cfe,0583693e,Cauldron Filler (Assessment),1,0,1.0,3
adddddf3fb04af15,05a3ae61,Cauldron Filler (Assessment),1,1,0.5,2
8c389362d4a5d06a,05b198a5,Cauldron Filler (Assessment),1,0,1.0,3
ca562ca8aa678e60,0607efb8,Cauldron Filler (Assessment),1,0,1.0,3
0fd811c432ce4a2c,0633cad0,Cauldron Filler (Assessment),1,0,1.0,3
9fad4b8a01ff1e46,0633cad0,Cauldron Filler (Assessment),1,1,0.5,2
fcf72090820b8e7b,063405ff,Cauldron Filler (Assessment),1,0,1.0,3
3e171f32ba5bcf30,06362232,Cauldron Filler (Assessment),1,0,1.0,3
5e6a1362248bf498,06362232,Cauldron Filler (Assessment),0,3,0.0,0
090aad359f925b7d,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
23c418abca83cfd8,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
3bc0ce602b1b18d8,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
53dc9253832d643e,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
6f66ba01975ff3b8,063e3e02,Cauldron Filler (Assessment),1,3,0.25,1
79093afe8e07591e,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
85502f423df8b73d,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
b2369d636418d2b5,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
b5eb365605481978,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
c5367f08c33c3ca4,063e3e02,Cauldron Filler (Assessment),0,1,0.0,0
d639a288ee0ee35c,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
dc6e88126d9ea752,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
ee0f4d0dd1a7f45c,063e3e02,Cauldron Filler (Assessment),0,5,0.0,0
f3c30248fba2bf55,063e3e02,Cauldron Filler (Assessment),1,0,1.0,3
4e4f4aacb7e53ea9,0642544a,Cauldron Filler (Assessment),1,0,1.0,3
2185cedea85f9c97,06435d15,Cauldron Filler (Assessment),1,0,1.0,3
7a22bed9dcd70b44,06435d15,Cauldron Filler (Assessment),1,0,1.0,3
969c34764fe1cbed,064c24c0,Cauldron Filler (Assessment),1,0,1.0,3
b441b36c29a917de,064c24c0,Cauldron Filler (Assessment),1,0,1.0,3
ba51754e090dcb62,064c24c0,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
df97742f57546001,064c24c0,Cauldron Filler (Assessment),1,1,0.5,2
f66a921e072448d6,0688471f,Cauldron Filler (Assessment),1,3,0.25,1
f84bce6a98160acf,06906111,Cauldron Filler (Assessment),1,0,1.0,3
95fc5f6d0492823d,06d28015,Cauldron Filler (Assessment),1,0,1.0,3
37cc8bac9d832cd3,06e6a3e3,Cauldron Filler (Assessment),0,1,0.0,0
b7f28ca171817765,06f12094,Cauldron Filler (Assessment),1,1,0.5,2
03623c1f6f976885,072a25ac,Cauldron Filler (Assessment),1,1,0.5,2
277cbfea5710fb85,072a25ac,Cauldron Filler (Assessment),0,1,0.0,0
2f9eed6b4115ff23,072a25ac,Cauldron Filler (Assessment),0,7,0.0,0
353cad2ef52561d5,072a25ac,Cauldron Filler (Assessment),0,3,0.0,0
7d995f459e9e8efb,072a25ac,Cauldron Filler (Assessment),1,0,1.0,3
c7d5be99c124d049,072a25ac,Cauldron Filler (Assessment),0,9,0.0,0
9058f3470ce90fed,076b08db,Cauldron Filler (Assessment),1,0,1.0,3
5096d602fa052b48,077173b2,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
6341f40df38de412,077173b2,Cauldron Filler (Assessment),1,0,1.0,3
824236329d4f1eb9,07861450,Cauldron Filler (Assessment),1,0,1.0,3
56c8f085daee4fd1,07921f07,Cauldron Filler (Assessment),0,1,0.0,0
b79d9c3e3f8e56d9,0793409e,Cauldron Filler (Assessment),1,0,1.0,3
0a228fed6806439c,07ae5a97,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
26767d3a6274c6a5,07ae5a97,Cauldron Filler (Assessment),1,0,1.0,3
5b47c78cdc715105,07ae5a97,Cauldron Filler (Assessment),1,0,1.0,3
90dad98ee4275624,07ae5a97,Cauldron Filler (Assessment),1,0,1.0,3
15fcf0450e8e2aeb,0864d9a2,Cauldron Filler (Assessment),1,0,1.0,3
037160d72b93f8b0,08987c08,Cauldron Filler (Assessment),0,5,0.0,0
11dd8f4c6b02724b,08987c08,Cauldron Filler (Assessment),1,4,0.2,1
11ef20e4f659cd8a,08987c08,Cauldron Filler (Assessment),1,11,0.08333333333333333,1
16d86d297b76a0f2,08987c08,Cauldron Filler (Assessment),1,20,0.047619047619047616,1
1fc930b3c851ff6b,08987c08,Cauldron Filler (Assessment),1,4,0.2,1
2170a71b0a17a8b1,08987c08,Cauldron Filler (Assessment),1,14,0.06666666666666668,1
25bf514d9cf8da69,08987c08,Cauldron Filler (Assessment),1,0,1.0,3
27dc43af911b3ec0,08987c08,Cauldron Filler (Assessment),1,4,0.2,1
4833a808865aea62,08987c08,Cauldron Filler (Assessment),1,1,0.5,2
4b56d80d68ebf4f6,08987c08,Cauldron Filler (Assessment),1,14,0.06666666666666668,1
5a4af0d6fa2cbdb4,08987c08,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
5c64bcd33b39de6d,08987c08,Cauldron Filler (Assessment),0,9,0.0,0
602952d617d82632,08987c08,Cauldron Filler (Assessment),1,7,0.125,1
611d90df30a76bcb,08987c08,Cauldron Filler (Assessment),1,17,0.05555555555555555,1
634e8e542870bd70,08987c08,Cauldron Filler (Assessment),1,1,0.5,2
6d3eb3c91aad5d51,08987c08,Cauldron Filler (Assessment),1,12,0.07692307692307693,1
7104c90ad96b1e27,08987c08,Cauldron Filler (Assessment),1,4,0.2,1
7400e505fba77777,08987c08,Cauldron Filler (Assessment),1,3,0.25,1
8910f432d27109eb,08987c08,Cauldron Filler (Assessment),1,5,0.16666666666666666,1
8d1eeecba1f414c6,08987c08,Cauldron Filler (Assessment),0,5,0.0,0
97db1bc17e99b611,08987c08,Cauldron Filler (Assessment),1,1,0.5,2
9d1d8a62a84f89bd,08987c08,Cauldron Filler (Assessment),0,8,0.0,0
a2e0112f319af2a9,08987c08,Cauldron Filler (Assessment),0,7,0.0,0
a908ccf609e40834,08987c08,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
b0508b6b0880c1b7,08987c08,Cauldron Filler (Assessment),0,8,0.0,0
bf96d3ab4b0985c2,08987c08,Cauldron Filler (Assessment),1,5,0.16666666666666666,1
bfbe052b2afb9986,08987c08,Cauldron Filler (Assessment),1,0,1.0,3
d356953ad7c15ade,08987c08,Cauldron Filler (Assessment),1,3,0.25,1
d5f966c789fcac41,08987c08,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
e44f66c1783bdff6,08987c08,Cauldron Filler (Assessment),0,1,0.0,0
eb31a8e08c94ce51,08987c08,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
f5aebf7b1dc21e96,08987c08,Cauldron Filler (Assessment),1,6,0.14285714285714285,1
fd27f7c1de0a63a8,08987c08,Cauldron Filler (Assessment),1,23,0.04166666666666666,1
ff96c9da0574abfb,08987c08,Cauldron Filler (Assessment),1,1,0.5,2
278be9c582337e3f,08d50b54,Cauldron Filler (Assessment),1,0,1.0,3
a3ad65a45859b6b7,08d50b54,Cauldron Filler (Assessment),1,0,1.0,3
9d68f13545cbfbe1,091d51e8,Cauldron Filler (Assessment),1,1,0.5,2
9e3edd8f287070a3,091f80a9,Cauldron Filler (Assessment),1,0,1.0,3
aedb93d8fbba077d,0925babb,Cauldron Filler (Assessment),1,0,1.0,3
1c0efd1f3881d1b5,09296168,Cauldron Filler (Assessment),1,1,0.5,2
44e26c39d6129c24,09296168,Cauldron Filler (Assessment),1,0,1.0,3
624fafa79e0c3f99,09296168,Cauldron Filler (Assessment),1,0,1.0,3
a28c2c1d6e6e7893,09296168,Cauldron Filler (Assessment),1,0,1.0,3
aa42fdc4b609738b,09296168,Cauldron Filler (Assessment),1,0,1.0,3
af2c8772a7152cf8,09296168,Cauldron Filler (Assessment),1,0,1.0,3
b564fc8f62784017,09296168,Cauldron Filler (Assessment),1,0,1.0,3
c3ef1b8879566f49,09296168,Cauldron Filler (Assessment),1,0,1.0,3
c7dd4488d95359b2,09296168,Cauldron Filler (Assessment),1,0,1.0,3
f68b0aed6673e826,09296168,Cauldron Filler (Assessment),1,1,0.5,2
cadde9ac6f02f474,099a3ab8,Cauldron Filler (Assessment),1,0,1.0,3
55080ad038d7a3bb,09bbf58e,Cauldron Filler (Assessment),1,0,1.0,3
1656aaf5087cbcb8,09d4b5a0,Cauldron Filler (Assessment),1,0,1.0,3
aae45a29505b841b,09ffa409,Cauldron Filler (Assessment),1,0,1.0,3
b8e4dcb7ee4f0d1b,0a0957ca,Cauldron Filler (Assessment),1,0,1.0,3
6669cb504c44bacf,0a313708,Cauldron Filler (Assessment),1,1,0.5,2
af02c30fc2918774,0a313708,Cauldron Filler (Assessment),1,0,1.0,3
d49fd2ca253d61b5,0a313708,Cauldron Filler (Assessment),1,1,0.5,2
e2f3ea1e283f2c02,0a45d619,Cauldron Filler (Assessment),1,0,1.0,3
737a3ce573998bd4,0a90d04c,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
8bbc92b95d4eb096,0a90d04c,Cauldron Filler (Assessment),1,8,0.1111111111111111,1
e57c26a3957adc44,0ab39a3b,Cauldron Filler (Assessment),1,1,0.5,2
ac7160c1563a98a5,0b105ef6,Cauldron Filler (Assessment),1,0,1.0,3
1a006171264da79c,0b2fe8e3,Cauldron Filler (Assessment),1,0,1.0,3
6b2fac0d6ff57dc9,0b2fe8e3,Cauldron Filler (Assessment),1,0,1.0,3
adb734c3c35dbfb0,0b2fe8e3,Cauldron Filler (Assessment),1,0,1.0,3
d7b3e9c24eacb644,0b2fe8e3,Cauldron Filler (Assessment),1,0,1.0,3
82184e96eb84bc3f,0b9df2fe,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
6c4c4dd1c4d03c05,0bb3bb7f,Cauldron Filler (Assessment),1,0,1.0,3
6a7975ee65abbe84,0be831c0,Cauldron Filler (Assessment),1,0,1.0,3
6c61d41627539116,0bed589b,Cauldron Filler (Assessment),1,0,1.0,3
c34b302ae4dab2fd,0c11e6a6,Cauldron Filler (Assessment),1,0,1.0,3
621536283b2ceff4,0c565b53,Cauldron Filler (Assessment),1,0,1.0,3
210633fd86bcd739,0cc2a247,Cauldron Filler (Assessment),1,0,1.0,3
301c65c6b90a5532,0cc2a247,Cauldron Filler (Assessment),1,0,1.0,3
e62f033ab81c78f3,0cd05f81,Cauldron Filler (Assessment),1,0,1.0,3
26e58d1c53a7ecae,0cec1323,Cauldron Filler (Assessment),0,1,0.0,0
5144ee9bb0fa0c90,0cf2a23c,Cauldron Filler (Assessment),1,0,1.0,3
6369b94def2a7f5d,0cf2a23c,Cauldron Filler (Assessment),1,1,0.5,2
13297dbcaec5c963,0d09ed83,Cauldron Filler (Assessment),1,1,0.5,2
726633a995bef305,0d09ed83,Cauldron Filler (Assessment),1,0,1.0,3
647e60488de8d958,0d5a0603,Cauldron Filler (Assessment),1,1,0.5,2
49f62eb1308e9fcc,0d5a1a5e,Cauldron Filler (Assessment),1,0,1.0,3
6753dc0b42ab32e1,0d5a1a5e,Cauldron Filler (Assessment),1,0,1.0,3
b0063eac7c20b097,0d5a1a5e,Cauldron Filler (Assessment),1,0,1.0,3
c37eaaffd5cca516,0d5a1a5e,Cauldron Filler (Assessment),1,0,1.0,3
cd96d0960bf968d2,0d5a1a5e,Cauldron Filler (Assessment),1,1,0.5,2
e2a4e9683940bae5,0d5a1a5e,Cauldron Filler (Assessment),1,1,0.5,2
e82d87bbb2d08e74,0d5a1a5e,Cauldron Filler (Assessment),1,1,0.5,2
eacbc8d31ba10549,0d5a1a5e,Cauldron Filler (Assessment),1,0,1.0,3
ef30394119f85bba,0d5a1a5e,Cauldron Filler (Assessment),1,0,1.0,3
0a685b24ee195bae,0d7a9eb6,Cauldron Filler (Assessment),1,1,0.5,2
644cb6f9441a1883,0d7a9eb6,Cauldron Filler (Assessment),1,0,1.0,3
768138852fae62a0,0d7a9eb6,Cauldron Filler (Assessment),1,0,1.0,3
80db0b6a44ffa25e,0d7a9eb6,Cauldron Filler (Assessment),1,0,1.0,3
9f649b06265d2b36,0d7a9eb6,Cauldron Filler (Assessment),1,1,0.5,2
a12c3b70c50d85bd,0d7a9eb6,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
c9159bf079d85696,0d7a9eb6,Cauldron Filler (Assessment),1,0,1.0,3
1912a85694bee0ae,0d8cdec2,Cauldron Filler (Assessment),1,0,1.0,3
5d167c44d30c5c06,0d9d00d2,Cauldron Filler (Assessment),1,0,1.0,3
60ce353a3427ca7a,0d9d00d2,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
64896a01f2b72480,0db9cfbb,Cauldron Filler (Assessment),1,0,1.0,3
c3f592c14a9f807c,0db9cfbb,Cauldron Filler (Assessment),1,0,1.0,3
54071873a639eecf,0dd5afc5,Cauldron Filler (Assessment),0,11,0.0,0
c3aa93f321edd4d5,0dd5afc5,Cauldron Filler (Assessment),0,2,0.0,0
d72d86b70b740fc8,0dd5afc5,Cauldron Filler (Assessment),0,4,0.0,0
c22bea610de541ae,0e02f80d,Cauldron Filler (Assessment),1,0,1.0,3
38631e1fc85fc5d2,0e06b371,Cauldron Filler (Assessment),0,1,0.0,0
6dfd60ae1419992c,0e6ce372,Cauldron Filler (Assessment),1,0,1.0,3
92cfec4d02518478,0e6ce372,Cauldron Filler (Assessment),1,0,1.0,3
5c44dfdd8373e13f,0e6fab41,Cauldron Filler (Assessment),1,0,1.0,3
742f963e9bc3ab02,0e70dddc,Cauldron Filler (Assessment),1,1,0.5,2
87d1671970905e35,0e70dddc,Cauldron Filler (Assessment),1,0,1.0,3
f159d0e58fe4c579,0e70dddc,Cauldron Filler (Assessment),1,5,0.16666666666666666,1
e86f041d1dd1ab30,0ef56279,Cauldron Filler (Assessment),1,0,1.0,3
983f7e70710cb19e,0f07e13a,Cauldron Filler (Assessment),1,0,1.0,3
0e8b8c88499a0611,0f0eb744,Cauldron Filler (Assessment),1,0,1.0,3
78bfa39df5c92a74,0f0eb744,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
d98738f20f84c5c6,0f0eb744,Cauldron Filler (Assessment),1,0,1.0,3
285c3a169803aac9,0f11e020,Cauldron Filler (Assessment),1,1,0.5,2
e15dcd2000398430,0f331094,Cauldron Filler (Assessment),1,0,1.0,3
7c253be7ef1b867d,0f35f808,Cauldron Filler (Assessment),1,1,0.5,2
03f84b80c8791bcb,0f568eb8,Cauldron Filler (Assessment),0,1,0.0,0
8e5dec51ef244c1e,1001b649,Cauldron Filler (Assessment),1,0,1.0,3
2685bd6f4e7b3771,10224630,Cauldron Filler (Assessment),1,1,0.5,2
8ff1bd5807af1fdb,10224630,Cauldron Filler (Assessment),1,0,1.0,3
50456d948c5aea1a,10337552,Cauldron Filler (Assessment),1,0,1.0,3
66e8331a59f15ff3,10337552,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
c28c0c713f9f1b23,10337552,Cauldron Filler (Assessment),1,0,1.0,3
f507f71f1edd5f35,10337552,Cauldron Filler (Assessment),1,0,1.0,3
ae107804035f4953,10734096,Cauldron Filler (Assessment),1,1,0.5,2
c261cf0f1d8ca2ed,10734096,Cauldron Filler (Assessment),1,1,0.5,2
725162c1fd3768ff,107c95d8,Cauldron Filler (Assessment),1,0,1.0,3
c222c75995e2092f,107c95d8,Cauldron Filler (Assessment),1,0,1.0,3
5191c7ee09648fe6,1091d87b,Cauldron Filler (Assessment),1,0,1.0,3
4002c0d9d3c1d742,1098ba58,Cauldron Filler (Assessment),1,1,0.5,2
71d6cb04b5cbe7f3,109a4bce,Cauldron Filler (Assessment),1,0,1.0,3
7ad8e0214aca16cd,109a4bce,Cauldron Filler (Assessment),1,0,1.0,3
a74bf614060a1288,109a4bce,Cauldron Filler (Assessment),1,0,1.0,3
34fc5c2db46a4092,10b85970,Cauldron Filler (Assessment),0,2,0.0,0
14e54c57c6c03747,10f22a60,Cauldron Filler (Assessment),1,0,1.0,3
a8d0e684de46fd22,10f22a60,Cauldron Filler (Assessment),1,0,1.0,3
b0fa6c7acf4dbe25,11052b00,Cauldron Filler (Assessment),1,0,1.0,3
b888e5e0bc25ee8d,110da640,Cauldron Filler (Assessment),1,1,0.5,2
5ccffdb440a2c32c,113e6e4d,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
2f4693665c892c12,1150ce68,Cauldron Filler (Assessment),1,0,1.0,3
07e823379d0e39d5,1192a921,Cauldron Filler (Assessment),1,0,1.0,3
781270dae0cbf1d5,1192a921,Cauldron Filler (Assessment),1,0,1.0,3
97ddbba695c4bc72,11bbb62a,Cauldron Filler (Assessment),1,0,1.0,3
cb7fd7a8bf2817d6,11bbb62a,Cauldron Filler (Assessment),1,0,1.0,3
cf2297b99c5e9629,11bbb62a,Cauldron Filler (Assessment),1,0,1.0,3
268d29e43c898797,11c7b926,Cauldron Filler (Assessment),1,0,1.0,3
dc31fc45b8ee2dd0,11c7b926,Cauldron Filler (Assessment),1,0,1.0,3
81bd3fd7e29bf3f2,12064b31,Cauldron Filler (Assessment),1,0,1.0,3
6c0ca0fa67145e56,120f5bba,Cauldron Filler (Assessment),1,0,1.0,3
07639c8686f98c3a,123a40a1,Cauldron Filler (Assessment),1,1,0.5,2
13fedee57178b1e4,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
2ab342e64a219f73,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
2b05bc22e55be138,123a40a1,Cauldron Filler (Assessment),0,1,0.0,0
38f613ea909bd4e0,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
3d6c3be4cf5c7e96,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
45736fe91a4f17a2,123a40a1,Cauldron Filler (Assessment),1,1,0.5,2
5d46d665ac1c923d,123a40a1,Cauldron Filler (Assessment),1,3,0.25,1
6f2616e8826795c7,123a40a1,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
79463b63c372f915,123a40a1,Cauldron Filler (Assessment),1,3,0.25,1
7bafb794a15e8d4f,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
91a03b6c2beb061f,123a40a1,Cauldron Filler (Assessment),1,7,0.125,1
96b11eb0d3c6bfef,123a40a1,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
a149a44a539ad93c,123a40a1,Cauldron Filler (Assessment),1,3,0.25,1
bc011beb62cb6cc4,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
dbff30c49216afdc,123a40a1,Cauldron Filler (Assessment),1,1,0.5,2
e0d4e53f629f1771,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
f319c1f2b3ab44b1,123a40a1,Cauldron Filler (Assessment),1,3,0.25,1
fbe882683bd9ea0e,123a40a1,Cauldron Filler (Assessment),1,0,1.0,3
1c7656c95284514c,124beffd,Cauldron Filler (Assessment),1,0,1.0,3
e9add9e3cb636e1b,124beffd,Cauldron Filler (Assessment),1,0,1.0,3
061e8c62caf4588a,127a663b,Cauldron Filler (Assessment),1,0,1.0,3
48ffa0881bbeb1dd,127a663b,Cauldron Filler (Assessment),1,0,1.0,3
c9bc1f85ac150a46,127a663b,Cauldron Filler (Assessment),1,0,1.0,3
